,deg,cc,ne,deg,cc,ne,deg,cc,ne,deg,cc,ne,deg,cc,ne,deg,cc,ne,id
10,71.32906470588236,0.7939828133227058,9.363367403599382,63.52144923076923,0.7596840321280924,12.213892630742992,74.5130153,0.7336476639793793,9.179466620872974,51.17682833333333,0.7375593773217862,8.235983455374457,67.3121726,0.7868273869242837,9.890243102617498,95.35500333333334,0.8104102887600062,13.731579923729148,2.0
11,69.8407848235294,0.7832504432398546,9.353309492161168,65.07875669230769,0.7732400448481219,11.340181682721786,73.70024974142856,0.7501978911804577,8.789722476460515,58.08423333333334,0.6930231644708956,9.375463973749124,63.05579143999999,0.7322648207187059,9.30895351423529,96.71840333333334,0.8374253945576152,14.433823901474483,2.0
12,61.676789882352935,0.7156169122448346,8.244745580568939,58.28046307692308,0.6547168463136315,10.923162660653661,69.67478042857142,0.6775399661873847,8.631171887720386,45.21208283333334,0.8803170994301319,6.956635152673143,57.780704226666664,0.6761353352350592,8.723103294242184,73.49934499999999,0.8058810528787056,10.844814407140042,2.0
13,70.18782235294118,0.7905973061913348,9.32106137404993,65.2829,0.7031508263874582,12.328368841759165,76.53587297142857,0.9002480645214757,9.13277227531869,51.34467166666666,0.7444404437641579,7.95380983015199,67.503828,0.8605716681933665,9.626022920412453,88.85289566666667,0.8895909721849332,13.1513560355189,2.0
14,74.0480625882353,0.6956015253872778,9.885792900779999,68.58551738461537,0.8070139360537458,12.631813253074977,74.99808292857142,0.7832787832832959,9.055920672506081,53.411630833333334,0.7366019754989681,8.626695695518682,64.82979628,0.7513396407806714,9.615302801184617,86.09546483333334,0.8157629989813886,12.719784218741504,2.0
15,76.7849970588235,0.7666153227623378,9.813726224361673,65.33092461538462,0.8047416447091725,11.869233330645313,70.43462120000001,0.7607251499843277,8.294361181156432,56.48937916666666,0.7704828626993825,8.80685679936111,73.35429666666667,0.8413350351214045,10.695060244214988,92.20688666666666,0.7893873435219346,14.06708430916042,2.0
16,67.29129294117647,0.7641256496613671,9.034467419735654,65.43937846153845,0.7673275820561399,12.219880736828681,85.90660684285716,0.817990317244616,10.094259835200779,57.88004020166667,0.7844420926957368,8.940446139571218,64.50238893333334,0.7540493037350005,9.734079474939751,87.18360633333334,0.7904395243799015,13.001584210192817,2.0
17,71.80233964705883,0.7031288953690925,9.357202542120596,55.75402307692308,0.6804907240843203,10.296657388713193,75.95099857142857,0.7458734627574897,9.432864161881197,54.30731363333334,0.8493627131777545,8.413023138273022,55.09966166666667,0.617153022200619,8.69830653131391,81.57704066666666,0.8254355661985601,12.393103722825055,2.0
18,66.66196199999999,0.7659104913362939,8.916877795333672,63.3356523076923,0.8082383577012634,11.622762861153321,76.0863030857143,0.8456577795666852,9.008916265038199,58.43979583333334,0.7039083773317186,9.219083230504777,68.34665606133333,0.8241569843009141,9.918568389451362,87.54665683333333,0.7796396436242571,13.126388566309801,2.0
19,76.16409411764705,0.7200199151585513,9.800402195015701,66.94771998,0.7964057128711881,12.282354117207218,82.16410571428572,0.658785864586471,10.088190911774495,57.2509685,0.7443019090945775,9.038655736841212,66.77071202666667,0.7483255575726577,9.794752416389032,85.89020716666668,0.7988110607810904,13.13182965131527,2.0
20,67.93329800000001,0.7307348191298773,8.733437249325718,62.275581692307696,0.7618162793195696,11.231446637548592,77.26873028571428,0.6828647279622106,9.032794445845868,57.78022999999999,0.7848812517124567,9.048994835564585,58.72497601333334,0.7806115030744134,8.623195870728681,81.24000891666667,0.6471562498586035,12.063067072686517,2.0
21,71.36588676470589,0.8048615901383643,9.329657930640424,62.479466153846154,0.7834400164878115,11.771908339002199,76.75799758571429,0.8452059638732738,8.973988699208588,53.28029333333334,0.7452127102961724,8.519723802110473,61.75172586666666,0.8010023051360968,9.122639989754354,84.89734533333333,0.7676552242169246,12.461452640216372,2.0
22,73.41545964705881,0.7785653242640075,9.635724806789353,62.84743738461538,0.8156021304989736,11.936347636873887,71.70468857142858,0.7474800909811447,8.879223914382019,51.90991166666668,0.7739388383369596,8.457672267997438,64.46834402666667,0.7822742703724922,9.3126756043427,84.15463833333332,0.7903475228009946,12.569690524364526,2.0
23,76.29034352941176,0.7141374282876259,10.249285108594167,60.662416738461545,0.7045131635795768,11.27242809727388,78.01210139999999,0.8648779855084349,9.377439908465249,59.31951793333334,0.7921332749493057,9.486678144817299,62.29483506666667,0.7433881768863594,9.182600518105186,85.051355,0.8191575914625836,12.841927875090315,2.0
24,69.29007832470589,0.8060342120180768,9.453923809953467,66.72471076923078,0.7831808048628959,12.367385255106537,84.6032298142857,0.8000685538631257,10.109528998681322,53.32938766666666,0.8029410607374428,8.670654356902835,61.63632914666667,0.7817439564428896,9.463178173309775,89.52274783333333,0.7648743298013289,13.299747496658775,2.0
25,74.43960685882352,0.8158616289341902,9.849822746298784,65.26850706153847,0.7285336405497186,12.394135965373142,86.9916164142857,0.7348391078553265,10.415115309573988,60.161024749999996,0.8178402335212591,9.452798347739572,65.67395854533335,0.8002712291667838,9.65889780936089,91.85667828333332,0.8618221975409196,13.624143649129435,2.0
26,62.267993743529416,0.8153462465932143,8.360096254260347,64.43487076923078,0.694834453989738,11.739166126685138,75.91932258571428,0.6949834640675772,9.658552526847087,49.36582965,0.8204562570142232,7.743227769838064,60.24729086666665,0.708000565866519,9.013663487356512,77.33609866666667,0.78678845344857,11.738783255770954,2.0
27,60.72341569411765,0.7347526866961004,7.9065851614497475,60.22104153846154,0.6373065441118079,9.288790826267475,74.602852,0.782006766417522,9.271695612106681,50.99010894666667,0.8076596688095791,8.10815278566754,57.99411196000001,0.7560734174851312,8.031887720405964,68.84499816666667,0.7509095507955171,9.810092222660682,2.0
28,50.29518921176471,0.7061856390250238,6.612396055767679,55.0285043076923,0.7977667499190718,9.809974884931053,62.27856857142857,0.6593284267417403,8.323472954950422,47.03525595,0.8052839485976753,7.872720961750275,49.096444000000005,0.7078033887754072,7.195431008119248,59.798424000000004,0.7547187146981272,9.39613857444598,2.0
29,62.73511976470588,0.7561676447861103,8.217041882551833,57.3166396923077,0.6759608189152922,10.356635060676641,68.31380828571429,0.7363507127753142,8.285942205828658,47.910485,0.8070680232731378,7.546446333936914,56.21835148,0.7146706408004583,8.335978100625923,76.78932533333334,0.7050431624910275,11.72680366455066,2.0
30,55.71765282352941,0.7263262167470957,7.7971594831812,57.485275384615385,0.781501648199651,10.474645341065534,51.51313042857142,0.8116423816251084,6.3737494103412216,45.6575,0.8291737426637358,7.097669703338682,52.714836959999985,0.6877909780488338,7.590024506531304,72.28388833333335,0.8903172221111594,10.703069198318303,2.0
31,58.312361882352945,0.8037891674327924,7.735207809088882,52.17041538461538,0.6789064496374007,9.641612463046554,60.07795278571429,0.7929815587347381,8.057385933081099,45.95376421666666,0.8199012262090073,7.434117855832256,62.563242800000005,0.8185999341495821,8.70577839321026,74.86532133333333,0.7867837038183678,11.076127589392001,3.0
32,63.14317810352941,0.730246817580632,8.430972826764629,54.48963384615384,0.7737904939465974,9.818865835433241,76.1107689857143,0.7821004543105606,10.0812594706649,40.355815,0.6323830157520074,6.606081731092163,63.0441084,0.8129619735060759,8.719395326071973,80.092275,0.832621364660687,11.932863696791209,3.0
33,56.73153564705882,0.7662983953683628,7.370502626694868,61.970450923076925,0.6672272740370679,10.889209351191674,64.87431114285715,0.7915832437955107,7.969957184176295,47.911192,0.7494756154692891,7.303880708675852,69.50086613333333,0.7091159363642549,9.705790129154654,75.630195,0.7755026964618312,11.63684634488874,3.0
34,52.36906211764706,0.6987995444497631,6.948306947903956,33.652457846153844,0.5375168285125731,5.451794012393742,55.79114657142857,0.7142259470826569,7.1727932300834585,37.46395166666667,0.7142268860816693,6.022706230684693,65.95136093333333,0.7391904064803503,9.40212928719144,57.87475166666667,0.7720667220731356,9.021567841314264,3.0
35,54.17187905764706,0.7636497485530863,7.171847751723973,60.462332923076914,0.7934915244172083,10.79437346005545,66.8629432857143,0.8165048671417778,8.535083626908289,45.00019961666666,0.8202790312074771,7.419517724651912,58.441265599999994,0.7925815205468442,8.358787708358527,67.34844919999999,0.7938150675397101,10.494230098329226,3.0
36,61.401766970588234,0.7506085126723949,8.01973496367647,59.129966969230765,0.7796005326467031,10.54373942875414,66.26158828571428,0.7931607206566935,8.512663500225385,46.551928333333336,0.738895307324393,7.367011126994452,64.38713614666666,0.7402793815577502,9.188650198448636,80.73051813333333,0.866210696024897,12.090651091561606,3.0
37,64.26751570352941,0.7381258097866582,8.748422500396913,53.04064029076923,0.7348831699714811,7.8848148689286015,72.68699771428571,0.6073972072234748,10.339732205649735,52.55626833333333,0.6282616218480199,8.739353238471196,60.533104,0.80960735308663,8.7924526399156,77.8297315,0.7723480383026974,12.090996509485466,3.0
38,66.78374314117647,0.7507885280379024,8.951815120987106,66.27165846153845,0.74262256371874,11.741140664432097,74.5331275714286,0.7881910555169848,9.68835176043398,56.14529833333332,0.8377399752014889,8.810061231325916,66.27049957333334,0.712117145147314,8.820267026672065,84.46862616666667,0.8652287008763403,12.609767492841307,3.0
39,60.10627351764706,0.7605207956794733,8.018703669189215,56.418916923076914,0.780294153683957,9.598471761766799,63.85734957142857,0.7994414887114033,8.08373815020112,48.34074833333333,0.832335925413728,7.522993127540676,63.76501344,0.7733244223398309,8.966043152804748,73.61714180666667,0.7898966903445093,11.104528543190826,3.0
40,60.35134503764706,0.7772875997883617,7.990895296805313,57.39532084615386,0.8930193065147106,10.119843535605042,63.87684958571428,0.777402464198624,8.470330476717214,46.31401941666667,0.8234420884016541,7.24878832553577,63.680062129333336,0.7641495504728155,9.09012329180109,78.41718266666666,0.8068298030912952,11.921097693883874,3.0
41,76.80658470588234,0.7360473671741405,10.198505759062192,62.5627,0.7092036212444938,11.447493562039822,72.37113614285714,0.610142011234559,9.550938702388544,58.09049949999999,0.8013884818404544,9.131092334721568,68.80053638666668,0.7668055623255636,9.939471525650067,88.93788066666666,0.719549965612337,13.473088469956755,3.0
42,61.45708611764706,0.7301197411497709,8.094273239477008,57.970114153846154,0.752815078486887,10.358796539353396,60.301588414285725,0.8270398658300968,7.753647205251271,52.24855373333333,0.8190294845741399,8.279204075627206,65.92139869333333,0.7731387441044072,9.238389228639855,78.59012700000001,0.8493105648586344,11.828444933261153,3.0
43,63.322928247058826,0.7757021358091554,8.26354308612799,57.32596581538461,0.8085386638444546,10.121008160336679,66.26843290000001,0.8171794129667457,8.288824500833467,48.10047666666668,0.7781014524269843,7.858448886405497,61.30781941333334,0.7816526564378765,8.566562726800004,78.45064105500002,0.8173469146718685,11.860343638143279,3.0
44,63.83102905882353,0.7587224553912809,8.257813307683064,57.90613707692307,0.8860922515223529,9.996303980800652,73.02476994285715,0.7699747776169101,9.773559512258933,44.902867983333344,0.7559352747319782,6.9598880504156275,53.416388440000006,0.7140526468423829,8.557812378916118,72.2440295,0.8441375439109932,10.42321875562524,3.0
45,59.586387411764704,0.7518674862487099,8.034805836449678,58.354735846153844,0.7450418119363227,10.337919820875719,63.50137314285713,0.7677312257987082,8.362218143205398,46.81036541666666,0.7896958205708101,7.471012838251316,61.50246510933333,0.790013462744021,8.638533225812752,74.2169415,0.8187680591186443,11.013777229005322,3.0
46,58.75285776470588,0.7781651826821998,7.585216916155182,54.42888384615385,0.7698929737383444,9.85254752686678,60.01509030857142,0.7262500084320812,8.013717438975231,43.207156,0.7309827262577402,7.075271449413286,62.071974,0.7625874402504164,8.689474641784523,77.81417412333333,0.7661299957044209,11.75173900183296,3.0
47,60.2941933282353,0.7475837150309514,7.7733835177209905,49.97771538461537,0.7763412229597614,8.841006765846219,61.62708542857143,0.8115493445642186,7.936212658048437,46.65623816666667,0.8283143232185443,7.226406358506215,59.68773889333333,0.6726314587775091,8.412755980766136,75.38746000000002,0.8011648000540159,11.241505730768758,3.0
48,60.111064705882356,0.7629836245827848,7.704240605240296,50.11212984615385,0.7602427453409248,9.260541754466315,60.02601357142858,0.6119566204738053,7.42542688856327,42.142805333333335,0.800769770489543,6.853367440885133,59.524229999999996,0.6452354355696109,8.63110421901813,69.990595,0.7909775181884107,10.699418848000782,3.0
49,59.083692343529414,0.6393477238293593,7.765759713588735,32.561733999999994,0.6179890265926266,4.319578502009296,59.802307,0.5190235822939098,7.058830250214854,53.244148216666666,0.7691521532817891,8.902693150860033,52.10663013333333,0.5723249751369264,7.740793630914686,64.11694208333331,0.6599622297821386,10.14546829649999,3.0
50,58.22740177882353,0.8099323934551288,7.713311303950811,60.49237846153846,0.7380855634532815,11.033626660798916,59.49700800000001,0.6842061788880806,7.887323641773832,44.65562883333334,0.7826340601283533,6.973045325169249,61.28740468000001,0.8219265499315644,8.538138968466333,76.38223683333334,0.7778360370547488,11.852877247280867,3.0
51,74.66730489411765,0.844537279097378,9.73364063384079,64.16993813846153,0.7584358398742809,11.201228557141953,69.6733925,0.8009095989720212,9.069825435662848,54.306312666666656,0.8023330616017311,8.775943584462885,71.30983958666667,0.7856850954428125,9.993976389037043,91.41694066666668,0.7949602948851457,13.86096287472411,3.0
