,deg_0,cc_0,ne_0,deg_1,cc_1,ne_1,deg_2,cc_2,ne_2,deg_3,cc_3,ne_3,deg_4,cc_4,ne_4,deg_5,cc_5,ne_5,id
19,1664.6375230902036,0.9778866701210832,383.0442227805078,1940.4029762788955,0.951738357566484,273.25894683649375,2519.7583180240867,0.9327607566395006,478.73308393425214,1509.4782253502751,0.8126120863753608,160.26752090925285,1747.519936603947,0.7969885155211095,221.74374331430667,2182.2683125083618,0.9268789239317954,393.5696669819276,2.0
20,2926.9366220792103,0.9498776695454212,710.3524885164568,2598.362520934082,0.9004314026487369,370.2615178873896,3689.7937422066584,0.9569784775518867,663.3316662880778,2062.4969915329707,0.9124282488065587,208.63402357845544,2338.002554248845,0.9388882475614371,312.89500048997274,3627.042860060639,0.9418201270252974,678.0198207437372,2.0
21,1875.8909376151985,0.9200466974542135,398.41550272078854,3155.329716497962,0.9271587985791104,422.72840520182984,3095.2133274482344,0.8833548341633511,535.4558014007719,2488.359078802607,0.8833063097110605,257.6130846296041,2567.339805524483,0.9533098170606683,347.1290384993747,3123.555326547785,0.9367880368054444,584.7335830148463,2.0
22,2181.6391281308297,0.979562236169688,490.6701852697564,2232.2600675054323,0.884145037537714,305.7755736765762,1350.2521433368727,0.6178091498051848,268.3587510211754,1479.906530151339,0.702884046015428,144.59312732578442,1387.3078376919625,0.8083892775203888,171.40905403016157,1486.9852305732043,0.5244167174713474,236.57761573402917,2.0
23,3025.377807725899,0.9847534339828576,661.3744617965067,1927.6839161591645,0.8723385884378649,232.71137091633864,1957.5767663716274,0.9530394004021971,348.07671549471024,1560.9213171168858,0.7523375266053319,162.81158853106612,2038.412488812977,0.9430048282542302,266.98183816657945,1896.5056804776193,0.8585295323867725,359.82726521324486,2.0
24,2405.363990787857,0.9836470861785197,538.0596303564081,3094.6839586136234,0.921809945728771,450.9942461763976,4116.301561105724,0.978485856612916,778.1657188686044,2259.2746886175837,0.882220071739626,240.89591058385085,2252.6551742444212,0.955191871360123,302.78174847483257,3347.512391293951,0.9710287156428596,598.7607680223113,2.0
25,2614.1058763352494,1.0000000000000002,635.6905689797752,3414.7785117648527,0.981468575495098,456.4818851768146,2899.0222533275087,0.9261193994731846,509.4864169424638,2518.323227705155,0.906192107793722,237.67232851586914,2195.3423776041227,0.9549211026511298,284.1678747143459,1777.445469002596,0.8737552429941434,317.1340111104845,2.0
26,3407.840206910173,1.0,782.7921464292353,2536.8987759929096,0.907038227280865,361.1948046846993,3682.6763239926795,0.8662712021513522,698.290213722046,2097.7748843739087,0.8271969994912598,202.79540744694643,1652.5707611955559,0.9029054679522253,218.10174475262767,2747.1555217162827,0.897398832023212,496.9053652893333,2.0
27,2258.63899479305,0.9589050611643422,527.5065400777444,2944.839101575227,0.8636099104761138,396.2473417564706,3382.27261149579,0.9412709166335237,655.1498477615362,2061.1823334254036,0.7243873987744598,222.64776956237776,2695.439507095776,0.8766056081228584,366.3226005846817,2859.0491176085065,0.855379423036557,535.9470018327363,3.0
28,1372.1567369154357,0.875,299.8738758651635,2004.5807298931463,0.8999874082296626,278.92397701397795,4610.682612843262,1.0,835.892441737655,1708.1985005494764,0.8045736005690628,178.30110342252502,1697.8898156821508,0.8182930315241991,210.69085646975793,3948.2418789298836,0.9441034054642097,743.0078443784892,3.0
29,2150.330079784517,1.0,499.7645485701182,2562.3818519998686,0.9371758807756154,385.32668796765176,3899.0218184715877,1.0,716.201232733666,1831.1119338254048,0.8466316733039481,182.29380805001415,1753.9991613129876,0.8370908371495898,215.86802587703528,2782.2133028146236,0.9590571141853671,550.5352666662991,3.0
30,2495.6098681868552,1.0,546.725957059484,1919.0874434115754,0.8768526426987759,260.1906346763345,3499.1294900379094,0.9870269235065882,661.3767505251437,1791.208935737707,0.8230922221892847,190.7338894573113,1907.222347979363,0.9335324676327161,270.1502445047448,2458.1928929343976,0.839382998727683,426.34635851075456,3.0
31,1789.1287317758083,0.9834043621168203,389.73097885010384,2426.483639686737,0.9297161481766505,351.27230762452507,3799.5993383766754,0.9801860815883894,704.5064456230342,2632.005959962455,0.9209250057762576,260.7444367538274,2246.0124750974564,0.962442698014916,301.7537294523944,3104.711371146394,1.0,608.7688054798061,3.0
32,1954.7429103378497,1.0000000000000002,438.7866545981604,2587.510712657644,0.9262797524115854,371.7312612461694,2832.2565988213546,0.8528527649250863,525.2021478572547,2180.00568840063,0.8089082834658553,220.31777291735094,2022.8001138699876,0.8894306019652652,264.2955801935311,2059.78045215619,0.7960263047657963,379.40652129743074,3.0
33,2054.023843748703,1.0,505.75368673784266,2580.8123949163314,0.9414768578086187,371.9339650019748,1709.7131134772321,0.8944105732350346,351.43797370853264,1200.4774872714133,0.8603959426968055,128.0622959238648,1397.8111366328803,0.9220311148698963,198.37322027606058,1639.7335948144776,0.9464083363385023,314.805787679236,3.0
34,2285.7091787327677,0.9873782768109949,563.3427190682135,3209.1434980276576,0.935043774098289,454.1433415721273,3387.2033745076246,0.9735367958608796,646.2061862740633,2517.917793414675,0.8932233001323383,252.79238851393097,2953.110563118551,0.9419749948804614,404.9681748251936,3000.318833921806,0.9686406454144993,500.00362043246855,3.0
35,3371.4818168821485,0.9999999999999999,774.2477759460644,2880.233070617758,0.9618038828269305,397.5330356026073,4708.523610735769,0.8264040376208455,928.3187239636125,2078.7833446443615,0.7910869316383566,201.847511451541,1472.727839702256,0.8573194579060835,167.15848101784147,4619.715599451068,0.9415922314300944,886.1580893025504,3.0
36,1473.370353313901,0.9560038626391688,354.9055967308795,2170.4011584792,0.9550223593346765,287.107817882209,3761.2819930776996,0.9702840120476264,724.4676161973459,2147.1520410768085,0.8761405595158376,201.30415047070315,1644.7919029329619,0.9111378085926551,211.06102147379482,3338.3900613431842,0.9333877895910663,630.4274623267055,3.0
