,deg_1_lob,cc_1_lob,ne_1_lob,deg_2_lob,cc_2_lob,ne_2_lob,deg_3_lob,cc_3_lob,ne_3_lob,deg_4_lob,cc_4_lob,ne_4_lob,deg_5_lob,cc_5_lob,ne_5_lob,deg_7_lob,cc_7_lob,ne_7_lob,deg_8_lob,cc_8_lob,ne_8_lob,deg_10_lob,cc_10_lob,ne_10_lob,deg_11_lob,cc_11_lob,ne_11_lob,deg_12_lob,cc_12_lob,ne_12_lob,deg_13_lob,cc_13_lob,ne_13_lob,deg_14_lob,cc_14_lob,ne_14_lob,id
0,2405.087537942429,0.938061630882745,407.5586396451903,3280.1241433979603,1.0,1045.5467605426802,2981.9277321313016,0.6230312133476106,1031.7633701869636,1617.1579484531678,0.8770525577113931,339.2209222472595,402.8709175748031,1.0,189.9034130891576,919.9513405101758,0.9373254612174975,234.04967394653775,632.0046663436931,0.8720679041931516,174.5176134038277,389.7879151214339,1.0,186.1170431031245,1710.9649470371303,0.8684480065517842,321.0030033337894,3811.390948158478,1.0,1581.4885704638905,257.95431961580584,0.0,66.8826339067696,2092.7203833443136,0.8930244857131523,330.56483126848303,1.0
1,2135.3649848594655,0.9501824969670621,343.15046761783236,2625.8191268238697,1.0,882.6545060271477,4551.910876241589,1.0,1762.7712862830226,1572.413226003697,0.9165262110636966,338.0857856873675,548.3448781006595,1.0,259.2451123091164,982.079263231242,1.0,251.018638234681,957.8191444180411,1.0,230.68293451550426,600.4943337199138,1.0,279.2385699719651,1850.888409359006,0.9008649920538058,412.63723498475457,4539.674367357995,1.0,1827.3290999058042,2828.919452671006,0.9204000095999577,945.6824449738737,2557.6684243727987,0.9267389426906889,426.3059165329932,1.0
2,2587.2718740026908,0.9383154631133046,444.17650957444926,2334.2129166360137,1.0,788.8037538216213,1438.9335459599263,0.5688567823406271,610.8098346309698,1520.2192196250155,0.9030385347033276,342.54296067506164,328.1922551600877,1.0,155.47314245014525,765.1327244601898,1.0,182.31326549234356,774.365467487021,1.0,193.80091371073544,316.60478300649606,1.0,148.2998827928423,1353.4223803607415,0.9389132734945993,319.20322802020513,1545.2158256270739,1.0,561.5543472648678,2388.5863607828505,1.0,851.9658229040482,2465.3206100867133,0.9112824994937657,425.72350934705224,1.0
3,2482.740042937439,0.7984418725936209,419.34368474130315,3098.193266745936,1.0,1001.1742616635078,4341.934640728667,0.8775209695529202,1806.5993188340574,1962.5309627000138,0.9262384339541426,448.3993836571141,556.1030920861997,1.0,265.4987219897889,407.6762924785448,0.7115160748092554,103.45075223341799,630.9485592474158,0.7324294815228871,167.57640537010306,411.32221672930945,1.0,194.61014069036594,1779.4594389164586,0.9166157645924462,374.71438500913393,4718.742640880899,1.0,1973.65935142614,3720.387448779779,1.0,1325.555186603105,1473.2658467927872,0.7977362106780688,285.6083009500894,1.0
4,1808.6911144787298,0.8861241962388001,316.1171564352458,2020.2484236503922,1.0,687.7060744148266,4109.058536785645,1.0,1641.2213578013436,1661.5503081911006,0.9453832100928121,352.097671504808,664.8232095153971,1.0,314.5786577940711,667.2890725068308,0.7899039685159664,180.11096074529542,438.76982559119966,0.804667369787107,114.70918743409128,533.0785665069149,1.0,254.90591946952492,1746.444649147394,0.932272616039503,402.953054806213,4287.951401254778,1.0,1801.461551680056,2309.3804202091687,1.0,761.8849002059989,1751.555881014926,0.9174525841696295,305.50778566173375,1.0
5,2255.2160903272106,0.9234541058338326,410.68662651327907,3935.393432187762,1.0,1239.6320569779084,5327.892019740686,1.0,2242.9656105771937,2142.252699507891,0.9181955504227651,407.0103859404678,465.66109229352924,1.0,217.56006377757276,799.4858830029034,0.7377920206761874,212.31861531130988,678.6554726300677,0.7874395835795726,176.86546347955704,548.1741285614861,0.8527619227907377,257.42242710185553,2356.6094372130956,0.8952692954000755,485.16813738527384,5620.600913487277,1.0,2364.8922686704777,3885.5902282022157,1.0,1293.0488091876502,2159.151633808511,0.934970721752337,388.45207351341554,1.0
6,2487.7292167992996,0.9600550373515855,418.7897697626451,2125.8650955542385,1.0,699.1130289033238,2048.850593291113,0.8163320123777968,806.7966152860524,1931.3687386640315,0.9623363700241815,433.98050136167456,303.1045866722924,0.844485608267333,140.0613746032788,1042.556545876653,1.0,258.55096293804775,866.6058393855639,1.0000000000000002,202.96835979911495,456.5354498864002,0.8437298776362596,209.6342356419088,1850.6162901239784,0.9448269694970269,401.209496234642,3901.846373577456,1.0,1494.8953411808457,2444.5988690341496,1.0,830.5428023282618,2691.089278783588,0.9564416680412638,472.36737830333004,1.0
7,1366.5600890207047,0.8198870690051407,219.84748851499486,3872.6649091232007,1.0,1219.633994393118,3846.178027189521,1.0,1569.9682402875617,1840.424763282305,0.9412578106521767,397.31631939819675,554.1275958450738,1.0,265.2188100676451,1017.1597728324263,1.0,256.5407130556399,725.6639080366359,0.8757085193940208,179.78441129807308,450.0953168798861,1.0,216.04079349864955,1839.6082160567119,0.9268301243931025,411.2435440577022,3698.320622596545,1.0,1574.4168803753641,3421.195397295265,1.0,1136.6133360303418,1361.1417909712911,0.8422856882808102,213.61443287754312,1.0
8,1985.85060944012,0.9191941558688886,340.4412827268823,3753.871842131698,1.0,1149.414889783868,3612.3286521466343,1.0,1467.972449649582,2297.004654876285,0.9166495803830416,507.04644554385544,339.9545704173276,1.0,161.59111385179745,1005.2161032559777,0.9514915616623595,271.7685380630561,838.2691487066376,0.9107257874466653,201.28373769621803,542.1300529462827,0.850018500091151,253.67739165010923,2403.6899142041866,0.8737547674124949,547.2796066283611,3295.839265505617,1.0,1273.659965483837,819.7358216452965,0.6753784422809742,270.5276506584693,1757.4360860704742,0.9078051388980238,317.56474629145384,2.0
9,1042.0184804682751,0.6380258540050757,169.6924025580158,285.3043679242431,0.0,71.32609198106186,3535.573635702902,1.0,1426.3149001853267,2973.3674352802336,0.9304427423648777,687.0091593210763,191.62445061041157,0.0,64.00117345747513,481.0278169592324,0.815179321386827,134.61251518087758,585.3405943902535,0.8359869717644889,159.8258121954569,358.24322186618156,0.0,119.55080846767709,3047.101984004118,0.9197876950779984,707.3733317819951,3753.181087129411,1.0,1476.0403025507055,0.0,0.0,0.0,1290.7256360718272,0.46349831205579317,179.76274698111422,2.0
10,964.9258145358522,0.7247201404968462,136.53722676572218,3245.7686594404718,0.8886539497258348,1073.6176105915176,4148.71394312855,0.9097151689263903,1977.5219361722457,2312.210520206174,0.9678049067710925,506.30734925505476,496.2743033718207,1.0,232.98349457876532,813.5170443826728,0.8243797039276999,203.84694770361097,1057.5644503881513,0.9693243643262004,255.13509364297803,374.6525349348634,1.0,176.1287253346929,1953.040450032884,0.9655173500870357,446.0566996022965,2383.0640866649514,0.5292808837817959,1034.0496795471704,1027.6595996418926,0.0,320.9587152325606,927.4952068765004,0.5825285071421555,111.3748616840972,2.0
