29.506,2.1397,0.25728,5.8907,3.101,0,0.2864,0.27677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4878,9.4434,0.080532,4.0966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.1397,6.3358,0,0,1.6869,0,0.61533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25728,0,0.3587,3.7229,0,0,0.16867,0.91865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8907,0,3.7229,19.261,0,0,4.1151,4.9667,0,0,0,3.2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1939,1.8081,0.095153,8.4703,0.0096543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.101,1.6869,0,0,32.942,6.7893,15.801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6.7893,49.095,11.793,0,5.988,6.2131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2864,0.61533,0.16867,4.1151,15.801,11.793,270.17,58.266,32.353,0,0,0,0,0.023422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.112,6.984,9.695,3.9694,0,1.1488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27677,0,0.91865,4.9667,0,0,58.266,536.3,18.784,17.755,22.292,15.187,50.213,41.107,0,0,0,0,0,0.0010519,0,0,0,0,0,0,0,0,0,0,0,0,0,26.341,3.4458,0,0,0,5.0115,0.013716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.988,32.353,18.784,140.2,46.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.2131,0,17.755,46.077,277.03,76.42,0,0,0,0,31.358,12.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.859,0.12159,12.785,13.219,0.0059694,9.2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.219
0,0,0,0,0,0,0,22.292,0,76.42,86.971,0,0,19.715,3.511,16.168,0,0,0,13.028,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9576,0.017889,0,0,0,1.7104,0,0,0,0,0,0,0,0,0,0,0,0,0.64047,0,0,0.26986,0.085652,0,0,0,0,0.66633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9344
