103.32,9.9498,1.8209,47.731,10.292,0.7171,16.793,2.0402,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10129,0.25042,0,0,0,0,1.4319,0,0.15371,0,3.0355,0,0,0,13.934,0,14.893,0,0,0,0,0,0,0,0,0,0,0.003264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.9498,18.994,0,0,11.81,0,19.428,0,0,0,0,0,0,0,0,0,0,0,0.016718,0,0,0.019078,0.068856,0,0,0,0,0.050656,0,0.12866,0,0.15616,0,0,0,3.028,0.34854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8209,0,5.2685,10.708,0,0,4.3522,1.3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92432,0.87129,0,0.06358,0,0,0,0,0,0,0.14323,0,0,0,0,0,0,0,0.00093453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.731,0,10.708,45.874,0,0,8.4073,3.8915,0,0,0,7.6985,0.33205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028729,0,0.0062184,0,0.013129,0,0,22.92,7.2673,0,24.818,0,0,0,0,0,0,9.1568,0,0,0.38856,0,0,0,0,0.22168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.292,11.81,0,0,57.955,13.061,14.601,3.7811,0,0,0,0,0,0,0,0.044508,0.070373,0,0.067066,0,0,0.061168,0.20834,0.0061864,0,0,0,0.039289,0,0.027934,0,0.67521,0,0,0,8.1553,0,0,0,0,0,0,0,0,0,0,0,0,0.0038191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7171,0,0,0,13.061,52.707,9.8774,8.3984,7.5943,17.495,0,0,0,0,0,0.63003,0.79397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.793,19.428,4.3522,8.4073,14.601,9.8774,331.77,45.617,28.292,1.6562,0,0.12539,0.011261,0,0,0.0078107,0.29025,0,0.24092,0,0,0.16037,0.45687,0.21404,0,0,0,0.087732,0.02142,0.3316,0,0.33149,0,3.1181,5.2487,20.509,8.628,0.16036,0.95818,0.086297,0.090675,0,0,0.0017636,0.15312,0,0,1.1744,1.4292,0,0,0,0.047001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4496
2.0402,0,1.3258,3.8915,3.7811,8.3984,45.617,462.36,12.184,14.157,13.593,12.062,47.339,39.63,0.017262,0,0,0.16209,0.012463,0,0,0.008112,0.029539,0.0056253,0,0,0,0,0.013966,0.069864,0,0,0,33.375,7.0444,15.142,12.865,0.12213,13.82,0,0.0196,0,0,0,0.31662,0,0,5.9549,45.279,0,0,0,0.21524,1.5815,0.3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4429
0,0,0,0,0,7.5943,28.292,12.184,136.29,33.678,0,0,0,0,0,0.40032,3.6902,1.2689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1388,1.3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,17.495,1.6562,14.157,33.678,323.31,40.021,0,0,16.6,0,52.273,15.688,11.541,0,0.33372,0,0,0,0,0,0,0,0,0,0,0,0,0,27.284,0,11.264,13.408,0,12.517,0,0,0,0,0,0,0,0,0,0,0,0.031293,0.0012792,0,0,0.19767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.594
0,0,0,0,0,0,0,13.593,0,40.021,83.425,0,0,28.522,0,6.9833,0,0,0,8.4055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,7.6985,0,0,0.12539,12.062,0,0,0,6.6392,3.0723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075646,0.40394,0,0,0,0,0,0,0,0,0,0,2.7823,0,0,0,0.64042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.33205,0,0,0.011261,47.339,0,0,0,3.0723,28.848,8.0783,0.078599,0,0,0,0,0.0048828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.296,0,0,0,0.12435,4.1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,39.63,0,16.6,28.522,0,8.0783,82.302,15.052,0,0,5.2797,0,18.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2552,0,1.3455,0.68523,0,0.5218,15.753,0,0,0,0,0,0.29113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
