0.000000000000000000e+00,0.000000000000000000e+00,3.858624520443286465e-02,0.000000000000000000e+00,1.396608968715621624e-01,7.585912233432822172e-01,2.643856181720982477e+02,3.988189130602410160e+01,0.000000000000000000e+00,6.147047210561395331e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.652353152792360333e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.549820544533957012e-01,0.000000000000000000e+00,9.280005210940422272e-03,4.019429244849791888e-02,2.191164215652423308e-01,0.000000000000000000e+00,9.716756572776759360e-02,1.322635204169203271e-01,0.000000000000000000e+00,7.478912030903463182e-02,0.000000000000000000e+00,2.810820319309883519e-01,1.057402041661150633e+03,1.155998792527863230e+02,0.000000000000000000e+00,7.272275338002787137e-02,4.516649841226076378e-01,6.860197798506599831e-01,0.000000000000000000e+00,1.117945400229769237e-01,0.000000000000000000e+00,2.466940790205116862e-01,1.070972170019446855e-02,1.253414571262951582e-01,1.627810330762298474e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.450527028609842096e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.109018609600704863e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.480360712972591974e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.694393314702953957e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.250344638666265940e-02,0.000000000000000000e+00,1.181688587119781968e-02,3.755275530307568488e+02,2.920722816057936058e-02,2.326955991573639970e+00,3.202300246943546540e+02,4.175051473867709362e+00,4.350334507767730088e+02,7.134467366372035380e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.465983998816977801e-02,0.000000000000000000e+00,4.219458181806005903e-02,7.317494877152320498e+00,4.744626489101236994e-02,3.540508526376810045e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.647834536959341067e-02,5.655383442047615117e-02,3.836897705000314573e+00,4.915397869341230769e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.302770923338810860e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.732289135493766119e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.630197751442117773e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.289129251382967772e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.071793091218365568e+01,6.567663947269365421e-01,3.578397134383550338e+01,6.005371992915537784e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.858624520443286465e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.165950918420563379e-02,0.000000000000000000e+00,1.100700898294283636e+00,6.047617823867581510e-01,6.095320064501822538e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.071100620221064913e-03,1.214641718594966328e-02,9.356415594850869821e-02,1.244932536077037778e-02,1.103440228214865204e+00,6.492321783869927287e+01,0.000000000000000000e+00,1.956237383745247138e+00,0.000000000000000000e+00,1.989816047978460745e+01,1.084019044523442110e-01,0.000000000000000000e+00,4.380182909393696700e-01,0.000000000000000000e+00,7.298244909550661532e+02,4.399907708441598970e+02,1.050818576108780489e+00,1.818035610212284936e-01,3.486099971587406809e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.713090173652277115e-02,2.456589235088588197e+01,6.224293133097512865e+00,1.450772430214504816e+01,5.642295188684187224e+00,6.662654930707186907e+01,3.530500030730015482e+01,3.307347855632700284e+00,5.066110846571173498e-01,1.416596416142489739e-02,5.907726905165781861e-02,1.269248371277398313e-01,2.152713438162829479e-02,5.806021356324563287e-01,5.658970471008443331e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.068828155897954234e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.940551726695663795e-02,8.962482187449570536e-03,8.149668583957780238e-03,1.585072162391855735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.890232794213324879e-03,2.274235087678584330e-02,2.604211619278885143e-02,1.612359454270516357e-02,0.000000000000000000e+00,1.521223845711984143e-02,3.803333342252703808e-01,8.963833702118987126e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.418736913979651112e-03,1.342398669284803780e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.165950918420563379e-02,0.000000000000000000e+00,4.095961241966749461e-02,1.783500388316874297e+00,3.280697465858459339e+00,1.322783583732403567e+00,4.024503926455844649e+00,7.445392894114701221e+02,0.000000000000000000e+00,1.040632743719713105e+01,2.216575596005286586e-02,6.260293416061870619e-01,2.515946893954920105e-01,1.017347185250452694e-02,1.022921331536541245e-01,0.000000000000000000e+00,6.862089343699620016e-03,0.000000000000000000e+00,8.183399518820158591e-02,1.220830494831644936e-02,7.169451087448185100e-02,3.326711147457506286e+02,0.000000000000000000e+00,3.356700593188605142e-02,0.000000000000000000e+00,1.156971559242168951e+03,1.529000280534998257e+00,3.808094652351561860e-01,0.000000000000000000e+00,7.346834501183877042e-02,8.841198492087000427e-02,1.782533494213493608e+00,1.496381030873866202e-01,3.608463631468028066e+00,2.298679029455595602e-02,1.648960587621021601e+00,1.745903301023941367e-01,6.983832567708655459e-01,6.428871227475666528e-01,1.532806179779797398e-02,2.737067603375784725e-02,0.000000000000000000e+00,2.743329525697005972e-02,0.000000000000000000e+00,4.780736537283560017e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.133792373058120140e-02,0.000000000000000000e+00,3.885278289519511485e-02,1.582313295151499821e-01,1.444508591383416307e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.682870097735547563e-03,1.047881631715560057e-02,1.170409652307824802e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.633053609482469914e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.634682355325166286e-03,6.924057168182304323e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.582502451765208200e-03,1.197830795981922464e-02,5.358865571594610168e-03
1.396608968715621624e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.095961241966749461e-02,0.000000000000000000e+00,4.156687260963602739e+02,4.616903730979595166e-01,3.643468487727952265e+01,2.397514691795105402e-01,8.502539374120995364e-01,0.000000000000000000e+00,7.203760715836555750e-01,1.136097812585257910e-01,1.935056015958084519e+00,3.398274634068163778e+02,0.000000000000000000e+00,3.062029725012387071e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.594865366537314977e-01,2.870634624621026462e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.642622668293141908e-01,0.000000000000000000e+00,1.296851534532288651e-02,7.602574314073461646e-03,1.989555344459436881e-01,2.295371671486124421e-01,4.167612654744388134e-01,0.000000000000000000e+00,1.198688315718638506e+02,0.000000000000000000e+00,1.640117513209674769e+02,1.116342603709570014e+01,2.074853855923492585e+00,9.669112198423941013e-03,3.845422385626584560e-01,1.161756862987019419e-02,1.318969484137434165e+03,4.148836631935407695e+02,1.956446701000113045e-02,0.000000000000000000e+00,3.413331160495209488e-02,0.000000000000000000e+00,6.703343369027195409e-02,8.797667803035573442e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.109376644283486535e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.050305098221365252e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.796840080040210119e-02,5.447029886769833712e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.714448543015007820e-01
7.585912233432822172e-01,0.000000000000000000e+00,1.100700898294283636e+00,1.783500388316874297e+00,4.156687260963602739e+02,0.000000000000000000e+00,1.373542951308502857e+01,1.293505388101631070e+03,7.519749554193773389e-02,9.126760242175779467e+02,4.662338093499077823e-02,4.922665200620510859e+02,0.000000000000000000e+00,1.580599038470035644e+01,5.903501997178420879e+02,0.000000000000000000e+00,2.892569036579347719e-01,0.000000000000000000e+00,6.058789506257191565e-02,3.452435784045977840e+00,1.864130911638418320e-01,0.000000000000000000e+00,5.130207442953830244e-01,1.587197616422509450e+00,0.000000000000000000e+00,4.389811357631276389e-01,4.058594013218499441e-01,8.015682088171287134e+00,5.627550606869842653e+00,1.823894161573757389e+00,0.000000000000000000e+00,2.593068419649874912e+01,2.522663593402181201e-02,1.047927555601442506e+01,2.264917325385478949e-02,3.190074807087394770e+00,7.930472213644880475e-02,9.098622494171170416e+00,1.216424579365322917e-01,3.545415600695517924e+02,1.484228843866708658e+01,3.864474644415785698e-02,1.133548569073518537e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.973416702214019172e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.586427409091414102e-03,5.770835758541383552e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.648710474282752324e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.403379064382934416e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.643856181720982477e+02,0.000000000000000000e+00,6.047617823867581510e-01,3.280697465858459339e+00,4.616903730979595166e-01,1.373542951308502857e+01,0.000000000000000000e+00,7.580639378796497851e+01,3.501120830771330406e-01,7.456088288764015033e+02,3.033115459805296038e-02,3.115443226020619960e-01,4.757117204467763844e-02,1.744426854853572593e+02,5.790168691682006097e-01,0.000000000000000000e+00,2.950959128088462613e+00,0.000000000000000000e+00,1.119111754945226883e-01,1.298134655181464092e+00,5.198206976624145881e+00,0.000000000000000000e+00,1.928707935361722914e+00,1.974149837602700686e+01,0.000000000000000000e+00,1.530897895100309825e+00,2.813585070259665491e-02,7.398277702110152632e+02,1.671149130506618974e+01,1.330028017001463468e+03,0.000000000000000000e+00,3.019775669159605047e-01,8.992924090256473324e-01,1.148999026332944418e+01,4.938994292314441426e-01,6.991008583355575290e+00,2.494404302541796958e-01,6.436500890255492990e+00,6.317442192713210725e-01,1.396361933160193747e+00,1.616978722445263639e+00,7.988183008326854226e-03,2.228594040706950372e-02,0.000000000000000000e+00,1.250773073223835491e-02,1.286182720530801640e-02,2.543715528434427331e-02,1.157371566012329635e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.844578837091498044e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.406312970989029576e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.074648608713269123e-02,2.488077865316055959e-02,4.785102629703617654e-03,0.000000000000000000e+00,2.037011314173865426e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.828959408775943568e-03,0.000000000000000000e+00,3.917077690444361049e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.397243428970384893e-02,5.196396363822912597e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.630188282952658253e-03,2.335763509647195355e-02
3.988189130602410160e+01,0.000000000000000000e+00,6.095320064501822538e-02,1.322783583732403567e+00,3.643468487727952265e+01,1.293505388101631070e+03,7.580639378796497851e+01,0.000000000000000000e+00,1.103816617569134684e-01,2.525037198508314304e+02,2.127418355459450433e-02,3.786592957434518514e+00,1.780861671112496727e-02,1.332971537730024465e+03,6.305303353642838893e+00,0.000000000000000000e+00,8.853758545094979615e-01,0.000000000000000000e+00,4.543203141961608266e-02,2.703041399506455278e+00,5.055532181079701592e-01,0.000000000000000000e+00,3.116917643346256428e-01,2.242676461015825407e+00,0.000000000000000000e+00,4.837185692790940683e-01,2.467520163602731145e-02,6.987366606963007598e+00,2.593501567092889104e+01,1.327108461875136491e+01,0.000000000000000000e+00,6.690625818102829214e+01,7.416195811854033038e-02,7.625994640377203204e+00,6.009893707605085122e-02,3.118531725109177533e+00,9.024151167914232219e-02,8.781879220890237425e-01,2.519184993529208563e-02,3.729743555374727038e+01,2.695918339943374598e+00,0.000000000000000000e+00,2.681820655698931299e-02,0.000000000000000000e+00,4.064617595621405899e-03,0.000000000000000000e+00,6.803952097835049354e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.530496337911166259e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.468481634813918371e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.376426343395744295e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.613790917549818404e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.708884805077285143e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.109018609600704863e+00,0.000000000000000000e+00,4.024503926455844649e+00,2.397514691795105402e-01,7.519749554193773389e-02,3.501120830771330406e-01,1.103816617569134684e-01,0.000000000000000000e+00,2.148670742173763026e-01,0.000000000000000000e+00,2.682527926115976697e+02,0.000000000000000000e+00,8.429141787294204893e-03,1.079720702376939840e+02,2.319929358760399296e+00,3.288576524075777913e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.596119255053386699e+00,2.952762540172733652e-01,3.494357444328155680e+02,1.563858975662201500e-01,1.032106460073235212e+03,8.238060319218731831e-02,9.420464484269601771e-03,1.014509743206995607e+00,5.229137596275706734e+00,3.844104853968944857e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.845330182160825672e-02,7.563392426459329965e-01,1.721185184493837506e-01,3.693765116868225729e+00,2.033458287903582018e-01,5.985784557938345074e-01,1.200261950954143175e-01,2.394469741740129223e+02,1.685027007769304697e-01,0.000000000000000000e+00,6.184594583266881385e-01,7.551706825631695000e-03,2.848691236819865247e-01,4.970366419969052263e-02,2.441881404124687016e+00,1.322415221117180240e-01,9.633627852615020762e-03,0.000000000000000000e+00,1.080659458517375798e-01,0.000000000000000000e+00,1.583390965828704589e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.907677453083564567e-02,8.270858500371791600e-03,3.026092712846562449e+01,2.165462287423188317e-02,0.000000000000000000e+00,4.079842607589551640e-01,0.000000000000000000e+00,7.604829233661675528e-03,1.018557852357651061e-01,3.892373238258325152e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.840839954279116397e-02,7.577128639455886494e-02,3.850949830892370862e+00,1.335526656409053992e-01,2.234362762096865040e+01,0.000000000000000000e+00,6.835262008642534540e-03,0.000000000000000000e+00,1.551993774555298744e+00,1.606167138930394422e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.406634233359736641e-02,2.821474083042408987e-01,4.905864827556032787e-02
6.147047210561395331e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.445392894114701221e+02,8.502539374120995364e-01,9.126760242175779467e+02,7.456088288764015033e+02,2.525037198508314304e+02,2.148670742173763026e-01,0.000000000000000000e+00,1.534159652644024804e-02,8.805663976189488267e+02,2.313123646369865533e-02,3.490595561285756787e+01,9.374316519476588283e+00,0.000000000000000000e+00,3.521373965154451363e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.256821595526207230e-02,7.440913283090665881e-03,6.715878303022643214e-02,1.240385149423460298e+01,0.000000000000000000e+00,7.715160639118932677e-03,0.000000000000000000e+00,5.227842978221286785e+02,7.021817972741538405e+00,3.118071771515053547e-01,0.000000000000000000e+00,4.583991404540767034e-01,9.920039263052482070e+00,9.792676776762792912e+00,1.159773550188531593e-01,6.477096863811588889e+00,7.861525966502347362e-02,3.414709837215801347e+00,2.647664509080283057e-01,3.754024838449831147e+00,1.781153938123406055e+00,2.354804116954744772e-02,1.363029706642411576e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.050419256501485502e-03,5.857812541060374023e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.370234417211588396e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.776545873633701894e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.420861796387660157e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.947291180822185754e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.676954456687678452e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.215534940249142465e-03,6.454891794675817265e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.530990074199381316e-02
