82.596,12.437,2.4247,34.582,6.7112,0.63553,9.1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019217,0.041903,0.075577,0,0,0,0.45727,0,0,0,2.1849,0,0,0,0,0,8.1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.437,18.041,0.010295,0,7.0316,0,11.242,0,0,0,0,0,0,0,0,0,0,0,0,0.0018641,0,0.033601,0.031265,0.09425,0.018225,0,0,0.0056072,0.017853,0.010475,0,0.8876,0,0,0,3.974,0,0,0.084111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.4247,0.010295,1.6834,4.455,0,0,1.8215,1.0104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03981,0,0,0,0.14404,0,0,0,0.46958,0.067651,0.11437,0.0087439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.582,0,4.455,34.531,0,0,6.9357,3.3522,0,0,0,6.884,0.71146,0.022213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033138,0,0,0,0.26942,0,0.23076,7.0514,3.2156,0.49971,13.62,0.0067828,0,0,0,0,0,5.745,0,0,0.97044,1.2846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7112,7.0316,0,0,47.821,6.8139,14.666,1.3446,0.5265,0,0,0,0,0,0,0,0,0.012539,0.019408,0.017297,0.00047109,0.19143,0.10018,0.23463,0.023084,0,0,0,0.017512,0.0071878,0,0.72613,0,0,0,3.2824,0,0,0,0.024216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.63553,0,0,0,6.8139,47.336,14.293,3.3281,10.144,18.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.1369,11.242,1.8215,6.9357,14.666,14.293,267.97,52.407,36.146,0,0,0,0,0,0,0,0,0,0,0,0,0.0083257,0.011345,0.042032,0.059005,0,0,0.14649,0.023148,0.10396,0,1.1146,0,4.611,3.4404,12.916,5.4142,0.11411,1.0343,0.025199,0,0,0,0,0.055235,0,0,1.4124,3.1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1896
0,0,1.0104,3.3522,1.3446,3.3281,52.407,356.8,13.438,20.952,10.931,8.9415,42.209,36.561,0.082826,0.052802,0,0.056707,0,0.015377,0,0.0094916,0.043144,0.014484,0,0,0,0,0,0,0,0,0,20.673,5.3373,10.71,14.26,0.083628,8.0446,0,0,0,0,0,1.3485,0,0,3.8991,57.532,0,0,0,0,1.6336,1.1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.306
0,0,0,0,0.5265,10.144,36.146,13.438,88.831,36.635,0,0,0,0,0,0,0,0,0,0,0,0.0038581,0.0016801,0.0011442,0,0,0,0,0,0,0,0,0,0,0,1.7706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18.675,0,20.952,36.635,279.18,31.469,0,0,7.8615,0,28.22,15.074,3.8619,2.7026,0,0,0,0,0,0,0,0,0,0,0.63484,0.51082,0.97938,0.030014,21.237,0.30606,10.115,14.616,0,8.2357,0,0,0,0,0,0,0,0,0,0,0,0.4676,0.44682,0,0,0,0,0.091888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.315
0,0,0,0,0,0,0,10.931,0,31.469,67.352,0,0,20.494,3.0026,13.843,0,9.8432,0,10.277,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5045,0.03065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81919,1.2002,0,0,0.99196,0,0.57902,0,0.17847,0,0.62614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6.884,0,0,0,8.9415,0,0,0,6.9429,3.9481,0.049131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2854,0,0,0,0,0,0,0.87936,0,0,0,1.9547,0,0,0,2.1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.71146,0,0,0,42.209,0,0,0,3.9481,20.568,10.668,0.30289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6474,0,0,0,0.62365,8.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.022213,0,0,0,36.561,0,7.8615,20.494,0.049131,10.668,58.774,12.951,0.52765,0,0.50627,0,12.416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5376,0,2.2152,1.5949,0,1.2607,14.498,0,0,0,0.5681,0,0.89404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.082826,0,0,3.0026,0,0.30289,12.951,16.851,0,0,3.6285,0,43.477,0,0,0,1.2306,0,0.90868,0,0,0,0,0,0,0,0.49992,0,0,0,0,0,2.7996,0,0,0,0,0,0,0,0,0,0,0,0.080869,0,0,1.7057,6.2132,0,0,1.5281,0,3.1439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79403
0,0,0,0,0,0,0,0.052802,0,28.22,13.843,0,0,0.52765,0,159.37,34.476,12.549,1.5722,1.1056,0,0,0,0,0,0,0,0,0,0.22162,0.073001,0.51513,0.069063,2.5213,0.076706,2.8146,3.1103,0,1.4619,0,0,0,0,0,0,0,0,0,0,0,0.035209,0.078185,0,0,0.0031063,0,0.13472,0,0,0,0.15183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1125
0,0,0,0,0,0,0,0,0,15.074,0,0,0,0,0,34.476,151.13,10.507,23.565,0,0,0,0,0,0,0,0,0,0,3.0986,19.414,6.9531,1.3325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.012539,0,0,0.056707,0,3.8619,9.8432,0,0,0.50627,3.6285,12.549,10.507,200.52,29.12,73.675,13.127,0.52159,8.1647,0,0,0,0,0,0.57818,0,0.072089,0.36177,0.3399,5.3573,0,3.9925,4.7784,0,1.7306,0,0,0,0,0,0,0,0,0,0,0,0.0017053,0.038856,0,0,0.33306,0.094022,0.016327,0,1.8744,0.6987,2.3027,0.289,0.015671,0.49619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3286
0,0,0,0,0.019408,0,0,0,0,2.7026,0,0,0,0,0,1.5722,23.565,29.12,220.47,5.1637,0,0,31.678,0,1.2615,0,0,0,6.7682,25.017,19.726,3.3413,0.33096,0.2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0018641,0,0,0.017297,0,0,0.015377,0,0,10.277,0,0,12.416,43.477,1.1056,0,73.675,5.1637,166.62,5.8737,4.7382,1.614,1.5851,0,0,0,0,0.081042,0,0,0.3128,0.10857,1.0971,0,0.69307,0.79835,0,0.64382,1.5872,0,0,0,0,0,0,0,0,0,0,0.023332,0.11548,0,0,0.098373,0.66938,0.11182,0,4.1913,1.0839,12.046,1.2371,0.33071,0.94395,0.071454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.395
